latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
6.3620386,2.4120603,8.0,3600,Africa/Porto-Novo,GMT+1

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%),surface_pressure_mean (hPa),cloud_cover_mean (%),sunshine_duration (s)
2015-08-30,51,26.5,23.8,25.0,1.00,1.00,6.0,16.3,34.2,228,84,1014.2,61,42901.79
2015-08-31,51,26.7,24.1,25.2,0.70,0.70,4.0,19.3,36.4,238,84,1013.3,95,33707.74
2015-09-01,51,25.6,24.1,24.7,1.40,1.40,8.0,17.6,37.1,234,86,1012.9,81,11590.72
2015-09-02,51,26.3,23.6,24.8,1.70,1.70,9.0,17.9,38.9,230,85,1013.2,64,42815.17
2015-09-03,51,26.6,24.1,25.1,1.00,1.00,5.0,16.3,34.6,227,85,1013.0,83,42229.75
2015-09-04,51,26.6,24.2,25.2,0.70,0.70,4.0,15.5,30.6,224,86,1012.6,82,40482.61
2015-09-05,51,26.2,24.3,25.2,0.50,0.50,3.0,16.7,29.9,238,85,1012.5,99,3151.90
2015-09-06,51,26.5,24.5,25.3,0.70,0.70,7.0,20.1,40.3,227,85,1013.5,89,31078.63
2015-09-07,63,27.2,24.2,25.2,3.50,3.50,6.0,16.9,34.6,231,86,1013.1,85,38738.61
2015-09-08,55,26.4,23.4,24.9,5.20,5.20,15.0,18.4,28.4,236,88,1011.2,99,21670.20
2015-09-09,51,26.8,24.2,25.3,1.60,1.60,8.0,16.9,34.6,218,85,1011.4,75,39638.62
2015-09-10,51,26.5,23.9,25.1,0.10,0.10,1.0,14.5,26.3,227,86,1011.7,89,36396.33
2015-09-11,63,27.2,24.1,25.2,4.40,4.40,1.0,14.4,31.3,223,87,1011.6,82,34515.99
2015-09-12,51,26.8,24.0,25.2,0.50,0.50,3.0,15.1,30.2,214,88,1010.8,57,40359.06
2015-09-13,53,26.5,24.3,25.2,2.50,2.50,9.0,17.1,35.3,225,87,1011.7,73,20444.53
2015-09-14,3,27.0,24.2,25.4,0.00,0.00,0.0,18.9,36.7,234,86,1012.7,90,35149.63
2015-09-15,63,25.6,23.9,24.5,17.50,17.50,22.0,18.4,37.4,234,91,1012.9,98,16056.11
2015-09-16,51,26.5,24.4,25.3,0.50,0.50,3.0,17.7,31.3,237,86,1012.0,94,24597.32
2015-09-17,63,27.2,24.3,25.3,7.20,7.20,6.0,16.7,33.8,234,87,1010.6,84,33479.93
2015-09-18,51,26.6,24.3,25.4,1.70,1.70,10.0,19.1,38.2,225,87,1010.8,78,32848.68
2015-09-19,51,26.9,24.4,25.4,0.70,0.70,3.0,14.4,32.0,225,87,1012.5,88,33998.16
2015-09-20,63,27.1,24.4,25.4,6.80,6.80,5.0,12.6,29.9,215,86,1013.4,93,35262.01
2015-09-21,53,26.4,23.5,25.0,1.20,1.20,6.0,14.7,26.3,210,88,1012.9,82,25737.69
2015-09-22,61,26.6,24.1,25.3,2.40,2.40,8.0,13.4,26.6,226,86,1012.3,56,40873.41
2015-09-23,51,27.4,24.6,25.8,1.00,1.00,5.0,14.8,31.0,225,85,1011.8,67,41094.51
2015-09-24,63,26.6,24.8,25.6,6.00,6.00,9.0,15.3,30.6,231,86,1011.8,83,32265.79
2015-09-25,63,26.5,24.5,25.3,11.80,11.80,12.0,13.2,28.1,239,88,1012.0,94,11512.23
2015-09-26,51,27.3,24.5,25.6,1.20,1.20,7.0,14.3,29.9,226,87,1011.1,62,36189.51
2015-09-27,51,28.1,24.7,25.9,0.30,0.30,2.0,14.8,34.2,228,86,1010.0,45,40233.74
2015-09-28,61,27.0,24.9,25.8,3.90,3.90,10.0,15.4,32.0,227,86,1009.9,77,37908.99
2015-09-29,63,27.3,24.5,25.6,8.00,8.00,7.0,17.6,32.4,233,87,1010.2,73,24618.37
2015-09-30,61,26.8,24.4,25.5,6.40,6.40,12.0,15.1,27.7,225,86,1010.5,99,17582.98
2015-10-01,51,27.2,24.6,25.7,1.00,1.00,6.0,16.1,36.7,221,86,1010.2,64,38537.02
2015-10-02,51,27.4,24.8,25.9,1.00,1.00,5.0,15.8,35.3,225,85,1009.5,59,40103.96
2015-10-03,61,27.1,24.6,25.6,7.00,7.00,12.0,15.1,33.1,226,87,1010.6,55,26692.97
2015-10-04,51,27.4,24.5,25.9,3.20,3.20,13.0,13.1,24.5,234,85,1012.1,85,17217.80
2015-10-05,53,27.8,24.8,26.1,1.50,1.50,6.0,15.3,31.7,225,85,1012.3,69,40358.57
2015-10-06,63,28.7,25.1,26.4,4.70,4.70,4.0,11.2,31.7,235,85,1011.9,82,39517.01
2015-10-07,63,28.1,24.2,25.9,13.50,13.50,12.0,14.5,26.6,247,86,1011.5,97,31859.84
2015-10-08,61,28.6,24.0,26.1,2.50,2.50,3.0,13.9,31.7,217,87,1011.8,77,35118.69
2015-10-09,63,27.6,24.5,25.9,6.50,6.50,8.0,12.6,28.8,216,86,1011.9,59,39145.87
2015-10-10,63,28.0,24.7,26.2,3.00,3.00,3.0,11.6,26.6,229,85,1011.8,65,34221.69
2015-10-11,51,28.3,24.7,26.4,0.90,0.90,4.0,12.4,28.1,228,85,1012.0,29,39693.41
2015-10-12,51,28.5,25.0,26.6,0.30,0.30,1.0,14.2,31.0,216,85,1012.2,44,39992.90
2015-10-13,63,28.5,25.5,26.8,7.10,7.10,7.0,14.7,29.5,221,85,1011.4,55,39025.85
2015-10-14,61,28.1,25.0,26.5,4.20,4.20,8.0,12.6,29.2,210,86,1010.7,88,37149.42
2015-10-15,63,28.7,25.1,26.6,3.90,3.90,6.0,10.0,27.7,213,85,1010.6,86,39799.92
2015-10-16,65,29.0,25.6,26.9,10.70,10.70,8.0,13.8,29.9,227,84,1010.4,92,27924.26
2015-10-17,55,27.9,25.7,26.7,1.80,1.80,8.0,14.1,27.4,221,85,1010.9,64,39825.73
2015-10-18,61,27.9,25.5,26.6,2.20,2.20,5.0,13.3,27.4,224,84,1011.9,67,38315.01
2015-10-19,63,28.9,25.4,26.9,4.80,4.80,9.0,16.9,32.0,228,84,1011.7,57,36004.87
2015-10-20,63,28.5,24.8,26.4,8.10,8.10,10.0,13.9,26.3,220,85,1011.2,79,37211.08
2015-10-21,63,27.3,24.9,26.0,12.20,12.20,11.0,14.9,27.7,234,87,1010.8,100,6504.69
2015-10-22,51,28.8,24.9,26.7,1.20,1.20,5.0,13.3,32.0,219,84,1011.2,79,37952.16
2015-10-23,53,28.5,25.3,26.8,0.90,0.90,4.0,14.7,29.5,229,84,1011.4,60,37480.79
2015-10-24,55,29.1,26.0,27.1,1.80,1.80,5.0,14.5,29.2,229,83,1011.1,62,30387.88
2015-10-25,61,27.9,25.5,26.6,4.50,4.50,10.0,16.7,31.0,221,85,1011.4,56,39600.00
2015-10-26,61,29.1,25.3,26.9,2.00,2.00,5.0,12.4,25.2,233,84,1011.2,59,37108.58
2015-10-27,63,29.1,25.7,26.9,10.30,10.30,9.0,13.6,27.4,224,84,1011.3,79,25549.14
2015-10-28,63,28.1,24.9,26.3,12.40,12.40,12.0,10.8,24.1,230,87,1010.6,85,29661.01
2015-10-29,53,28.0,24.9,26.4,1.60,1.60,8.0,11.4,24.8,215,86,1010.3,97,35633.35
2015-10-30,63,27.7,25.3,26.5,6.70,6.70,5.0,10.2,24.5,211,86,1009.4,81,35972.13
2015-10-31,63,28.5,24.6,26.4,8.50,8.50,8.0,14.8,28.1,208,86,1009.8,92,39600.00
2015-11-01,63,28.5,24.1,26.1,5.20,5.20,5.0,10.5,24.8,228,85,1010.9,97,35878.33
2015-11-02,63,26.8,25.2,25.7,15.40,15.40,14.0,12.1,28.1,232,87,1011.0,98,4788.72
2015-11-03,53,28.7,24.8,26.5,0.90,0.90,4.0,12.7,28.8,120,85,1010.4,59,36857.08
2015-11-04,51,28.8,26.2,27.4,0.60,0.60,4.0,14.1,32.0,192,82,1010.5,60,39600.00
2015-11-05,63,28.8,25.2,26.9,3.80,3.80,3.0,13.7,30.6,221,84,1010.9,54,39600.00
2015-11-06,55,28.3,25.2,26.5,3.70,3.70,10.0,12.9,29.5,206,85,1010.8,73,39600.00
2015-11-07,61,28.2,24.2,26.6,4.60,4.60,6.0,10.2,24.1,216,84,1010.6,74,39600.00
2015-11-08,63,28.3,25.7,26.8,10.50,10.50,8.0,11.4,23.4,213,84,1011.5,83,36671.92
2015-11-09,63,27.4,24.8,26.3,9.60,9.60,12.0,12.1,27.7,201,85,1012.5,65,37104.60
2015-11-10,63,28.8,25.5,27.0,6.40,6.40,2.0,10.1,25.6,206,83,1011.7,70,39125.94
2015-11-11,53,28.6,25.0,27.0,1.60,1.60,5.0,11.2,28.8,208,84,1010.0,41,39600.00
2015-11-12,63,29.2,26.0,27.3,4.90,4.90,3.0,12.4,26.6,217,84,1009.5,38,39600.00
2015-11-13,51,29.4,26.1,27.6,0.30,0.30,2.0,13.7,25.2,224,83,1010.6,22,39600.00
2015-11-14,3,30.1,26.2,27.8,0.00,0.00,0.0,16.5,27.4,230,83,1010.9,65,38454.15
2015-11-15,51,29.0,25.8,27.5,0.50,0.50,4.0,15.6,28.8,223,84,1010.7,78,39596.67
2015-11-16,61,29.0,26.0,27.2,4.80,4.80,5.0,12.3,27.4,216,84,1009.5,32,39600.00
2015-11-17,53,27.9,25.8,27.0,2.40,2.40,7.0,11.0,25.6,206,84,1009.2,28,39600.00
2015-11-18,2,28.5,25.6,27.2,0.00,0.00,0.0,12.7,25.6,206,84,1008.5,33,39600.00
2015-11-19,51,29.5,25.9,27.7,0.10,0.10,1.0,13.1,27.4,216,82,1008.8,29,39600.00
2015-11-20,63,29.4,26.5,27.7,4.20,4.20,4.0,12.6,25.6,218,82,1009.4,34,39495.57
2015-11-21,51,28.8,26.3,27.5,0.70,0.70,3.0,13.5,28.8,212,83,1008.2,38,39600.00
2015-11-22,51,29.1,26.1,27.5,0.30,0.30,2.0,13.2,26.6,225,84,1007.8,57,38248.27
2015-11-23,63,29.1,26.4,27.6,8.80,8.80,8.0,13.8,28.1,222,84,1008.5,37,39600.00
2015-11-24,53,28.7,26.1,27.4,2.30,2.30,6.0,14.4,28.8,203,85,1010.4,55,39600.00
2015-11-25,53,29.1,26.4,27.6,1.40,1.40,4.0,13.3,27.4,192,84,1009.8,77,37331.48
2015-11-26,51,28.8,26.7,27.6,0.40,0.40,3.0,13.3,25.2,209,83,1008.8,39,39754.70
2015-11-27,51,29.6,26.3,27.8,0.40,0.40,2.0,14.2,29.5,221,82,1009.1,37,38823.51
2015-11-28,53,29.3,26.3,27.8,1.10,1.10,5.0,13.0,29.2,214,84,1010.1,27,39600.00
2015-11-29,51,29.4,26.0,27.7,0.80,0.80,5.0,12.7,27.4,226,83,1011.1,28,37656.76
2015-11-30,51,30.1,26.6,28.0,0.40,0.40,2.0,12.8,27.7,216,82,1011.7,24,39600.00
2015-12-01,53,29.8,26.5,27.9,0.90,0.90,3.0,14.3,29.5,213,83,1011.2,27,37925.61
2015-12-02,51,28.5,26.1,27.2,0.80,0.80,6.0,11.8,26.3,204,85,1011.2,46,36839.54
2015-12-03,53,27.9,25.5,26.8,2.60,2.60,7.0,9.6,28.8,122,84,1011.3,45,38505.70
2015-12-04,2,29.9,25.1,27.3,0.00,0.00,0.0,12.1,20.2,108,73,1011.4,22,39949.04
2015-12-05,0,29.5,24.2,26.9,0.00,0.00,0.0,12.7,27.4,142,72,1011.2,2,39940.69
2015-12-06,1,29.7,24.4,27.1,0.00,0.00,0.0,13.9,27.4,160,74,1011.5,11,39931.92
2015-12-07,2,29.7,24.7,27.3,0.00,0.00,0.0,11.3,21.2,154,76,1011.6,28,37331.46
2015-12-08,0,29.7,24.1,26.8,0.00,0.00,0.0,13.0,23.8,133,68,1011.2,1,40163.61
2015-12-09,1,28.7,23.7,26.5,0.00,0.00,0.0,13.0,25.9,174,73,1011.6,1,40153.14
2015-12-10,0,29.0,23.7,26.4,0.00,0.00,0.0,13.1,27.7,184,78,1011.4,0,40142.10
2015-12-11,1,29.0,24.3,26.8,0.00,0.00,0.0,13.0,26.6,199,81,1012.2,3,40130.56
2015-12-12,1,29.1,24.3,26.7,0.00,0.00,0.0,15.5,29.9,207,81,1011.7,9,40118.50
2015-12-13,2,28.8,24.1,26.5,0.00,0.00,0.0,14.5,27.4,198,81,1011.1,12,40106.02
2015-12-14,1,29.1,24.4,26.8,0.00,0.00,0.0,13.7,25.2,169,77,1010.9,13,40345.39
2015-12-15,0,30.5,23.6,26.8,0.00,0.00,0.0,14.8,25.6,80,66,1010.9,0,40332.27
2015-12-16,0,29.6,22.7,25.9,0.00,0.00,0.0,14.0,25.2,65,57,1011.5,0,40571.32
2015-12-17,0,29.4,22.4,26.0,0.00,0.00,0.0,13.4,26.3,141,60,1011.4,1,40557.68
2015-12-18,3,30.1,22.7,26.6,0.00,0.00,0.0,14.4,26.6,100,60,1011.9,54,40543.80
2015-12-19,3,29.5,23.9,26.8,0.00,0.00,0.0,13.5,23.4,161,62,1011.9,26,40529.69
2015-12-20,1,29.4,23.6,26.8,0.00,0.00,0.0,13.8,25.9,160,68,1011.8,7,40515.40
2015-12-21,1,29.4,23.9,26.8,0.00,0.00,0.0,14.2,27.7,187,68,1011.4,6,40753.81
2015-12-22,0,29.9,23.6,26.8,0.00,0.00,0.0,13.2,24.8,169,69,1011.4,0,40739.33
2015-12-23,0,29.8,23.3,26.5,0.00,0.00,0.0,14.3,24.8,168,65,1011.2,0,40959.58
2015-12-24,0,29.5,23.1,26.5,0.00,0.00,0.0,12.9,21.2,104,64,1011.8,1,40916.48
2015-12-25,1,29.9,23.4,26.5,0.00,0.00,0.0,14.0,27.0,70,56,1011.6,9,41127.03
2015-12-26,0,28.9,23.0,25.8,0.00,0.00,0.0,12.9,25.6,93,58,1010.8,0,41085.39
2015-12-27,0,29.5,22.7,26.2,0.00,0.00,0.0,12.1,24.1,154,64,1010.0,0,41296.14
2015-12-28,0,29.1,23.1,26.0,0.00,0.00,0.0,15.6,29.9,217,72,1010.8,0,41253.53
2015-12-29,0,28.6,22.8,25.7,0.00,0.00,0.0,12.8,29.5,210,85,1011.9,2,41210.52
2015-12-30,3,28.9,24.2,26.2,0.00,0.00,0.0,15.5,31.7,206,86,1011.8,22,35957.73
2015-12-31,3,29.3,24.8,26.8,0.00,0.00,0.0,16.4,33.1,209,85,1011.4,33,41140.03
2016-01-01,3,29.3,25.4,27.0,0.00,0.00,0.0,11.7,25.9,181,83,1011.1,31,37209.86
2016-01-02,2,29.9,24.6,27.0,0.00,0.00,0.0,13.8,27.4,158,70,1011.0,14,41540.83
2016-01-03,2,30.6,23.5,26.9,0.00,0.00,0.0,13.0,25.9,97,60,1010.3,23,41749.12
2016-01-04,2,30.4,23.7,26.9,0.00,0.00,0.0,14.8,25.9,158,60,1009.9,13,41453.78
2016-01-05,2,29.4,23.8,26.6,0.00,0.00,0.0,15.5,33.5,214,74,1010.2,29,41662.44
2016-01-06,3,29.7,24.4,26.8,0.00,0.00,0.0,13.3,30.2,216,82,1010.4,23,41871.25
2016-01-07,1,31.0,24.3,27.4,0.00,0.00,0.0,14.9,28.4,197,69,1010.2,7,41949.03
2016-01-08,3,29.2,23.4,26.6,0.00,0.00,0.0,15.7,32.0,180,80,1010.8,28,41956.85
2016-01-09,3,29.3,25.6,27.0,0.00,0.00,0.0,17.2,33.8,203,83,1011.7,34,40797.79
2016-01-10,3,29.9,25.6,27.2,0.00,0.00,0.0,19.4,37.1,216,83,1010.6,38,41036.00
2016-01-11,3,29.6,25.8,27.2,0.00,0.00,0.0,17.7,34.9,215,85,1009.8,29,40334.31
2016-01-12,3,29.7,25.3,27.3,0.00,0.00,0.0,16.2,31.3,210,85,1008.7,29,39135.13
2016-01-13,2,30.1,26.2,27.6,0.00,0.00,0.0,16.6,32.4,219,84,1009.1,30,37549.44
2016-01-14,2,29.8,26.2,27.5,0.00,0.00,0.0,14.1,29.9,218,84,1009.0,44,38879.59
2016-01-15,3,30.5,26.4,27.9,0.00,0.00,0.0,17.1,31.3,222,83,1009.0,53,38986.58
2016-01-16,51,30.3,26.5,27.8,0.20,0.20,1.0,15.2,33.5,219,86,1009.4,41,40702.02
2016-01-17,53,29.4,26.4,27.5,1.10,1.10,4.0,15.6,29.5,215,87,1009.4,87,37899.48
2016-01-18,53,28.8,26.1,27.3,1.70,1.70,6.0,16.2,30.6,212,86,1009.5,70,39925.11
2016-01-19,65,28.5,26.3,27.0,11.00,11.00,7.0,14.3,31.0,209,86,1009.7,57,40405.62
2016-01-20,61,28.5,25.9,27.0,2.00,2.00,3.0,13.7,28.4,190,86,1009.2,47,39070.78
2016-01-21,3,29.9,26.0,27.6,0.00,0.00,0.0,17.8,31.7,216,83,1009.4,31,39139.13
2016-01-22,51,30.0,26.1,27.7,0.30,0.30,2.0,16.8,36.4,219,82,1010.4,55,39659.06
2016-01-23,51,29.8,25.5,27.4,0.30,0.30,2.0,15.8,29.5,216,84,1011.3,69,38848.02
2016-01-24,3,30.0,26.3,27.7,0.00,0.00,0.0,13.8,31.3,216,84,1012.9,81,38841.02
2016-01-25,3,29.5,24.6,27.1,0.00,0.00,0.0,14.0,31.7,129,63,1013.2,51,41695.58
2016-01-26,3,29.5,24.5,26.9,0.00,0.00,0.0,11.2,21.6,202,61,1013.5,70,40487.00
2016-01-27,2,29.7,22.9,26.5,0.00,0.00,0.0,14.9,30.6,101,59,1012.1,9,42179.17
2016-01-28,1,29.8,22.9,26.5,0.00,0.00,0.0,13.9,27.0,90,54,1011.2,2,42194.35
2016-01-29,0,30.0,23.7,26.8,0.00,0.00,0.0,14.6,27.7,95,54,1010.3,4,42209.74
2016-01-30,0,29.8,23.2,26.4,0.00,0.00,0.0,13.5,26.6,114,58,1010.7,0,42225.35
2016-01-31,0,28.9,23.0,25.9,0.00,0.00,0.0,15.2,34.2,208,72,1011.0,0,42241.13
2016-02-01,3,28.8,24.0,25.7,0.00,0.00,0.0,15.8,34.6,212,85,1010.2,25,39856.22
2016-02-02,3,28.3,23.9,25.5,0.00,0.00,0.0,15.9,34.6,201,86,1009.6,45,37503.33
2016-02-03,2,28.7,24.6,26.1,0.00,0.00,0.0,16.8,33.5,207,85,1009.8,33,38928.88
2016-02-04,2,29.2,24.8,26.5,0.00,0.00,0.0,17.5,34.9,215,84,1010.3,26,40860.09
2016-02-05,3,29.7,25.1,27.0,0.00,0.00,0.0,18.6,37.8,220,83,1009.8,43,41592.68
2016-02-06,2,29.9,25.3,27.1,0.00,0.00,0.0,19.6,37.1,211,84,1010.6,24,39909.95
2016-02-07,3,30.0,25.4,27.2,0.00,0.00,0.0,19.9,37.4,215,84,1011.5,31,39676.02
2016-02-08,1,30.1,25.2,27.3,0.00,0.00,0.0,18.5,37.4,221,84,1012.2,17,42326.84
2016-02-09,1,30.5,25.9,27.7,0.00,0.00,0.0,18.0,35.3,230,83,1011.4,11,41367.39
2016-02-10,0,30.6,24.6,27.3,0.00,0.00,0.0,17.3,36.7,210,75,1009.8,1,42410.44
2016-02-11,0,29.9,24.5,26.9,0.00,0.00,0.0,20.1,38.9,215,82,1009.7,2,42428.82
2016-02-12,3,30.0,24.8,27.0,0.00,0.00,0.0,18.7,35.6,215,82,1009.7,21,40650.76
2016-02-13,51,30.2,26.1,27.7,0.10,0.10,1.0,16.9,36.4,217,80,1010.0,25,39934.01
2016-02-14,51,30.4,26.5,27.9,0.20,0.20,1.0,15.8,35.6,217,82,1010.0,28,40648.17
2016-02-15,51,30.3,26.5,27.9,0.10,0.10,1.0,16.5,33.5,214,84,1008.5,57,40130.72
2016-02-16,3,30.2,26.7,28.0,0.00,0.00,0.0,14.1,32.8,214,85,1009.2,84,34910.06
2016-02-17,51,30.5,26.6,28.1,0.20,0.20,1.0,17.1,36.0,214,85,1010.0,40,40400.28
2016-02-18,53,30.7,26.8,28.1,0.90,0.90,2.0,19.0,39.6,216,85,1009.4,36,39537.80
2016-02-19,2,30.5,26.5,28.2,0.00,0.00,0.0,20.1,39.6,223,84,1007.6,34,41810.05
2016-02-20,3,31.1,26.8,28.4,0.00,0.00,0.0,18.3,41.4,220,84,1007.0,52,40147.29
2016-02-21,51,29.6,26.9,28.1,1.10,1.10,6.0,17.3,35.3,213,86,1008.1,31,42501.70
2016-02-22,53,30.7,27.2,28.4,0.80,0.80,2.0,17.6,32.8,218,84,1008.4,33,40840.91
2016-02-23,51,30.7,26.9,28.5,0.40,0.40,3.0,16.8,36.0,223,85,1008.2,37,41538.95
2016-02-24,2,31.2,27.0,28.6,0.00,0.00,0.0,19.5,40.3,220,84,1007.9,24,39646.54
2016-02-25,51,30.1,27.0,28.3,0.80,0.80,4.0,17.1,33.1,221,84,1008.7,44,39938.83
2016-02-26,3,30.5,27.1,28.3,0.00,0.00,0.0,16.6,32.8,222,84,1008.9,72,39861.81
2016-02-27,61,30.3,26.8,28.1,1.50,1.50,2.0,18.0,33.8,217,86,1007.6,89,40319.24
2016-02-28,51,30.7,26.4,28.1,0.40,0.40,1.0,18.4,36.7,216,85,1007.8,56,40774.70
2016-02-29,63,29.8,26.9,28.1,4.70,4.70,4.0,16.8,35.3,222,85,1009.1,80,39589.52
2016-03-01,61,30.8,27.1,28.4,1.90,1.90,3.0,17.3,41.4,222,83,1010.7,69,39853.54
2016-03-02,51,31.1,27.2,28.6,0.30,0.30,2.0,21.3,38.2,214,81,1009.6,42,41429.70
2016-03-03,3,30.1,27.1,28.4,0.00,0.00,0.0,18.2,33.8,205,82,1007.3,59,42842.03
2016-03-04,3,31.5,27.2,28.9,0.00,0.00,0.0,20.0,41.8,217,81,1007.4,36,42862.88
2016-03-05,3,30.7,27.7,28.8,0.00,0.00,0.0,16.5,38.2,214,84,1009.2,95,24217.85
2016-03-06,3,29.7,27.4,28.3,0.00,0.00,0.0,19.8,32.8,207,85,1009.4,94,19785.77
2016-03-07,2,30.6,27.0,28.4,0.00,0.00,0.0,18.0,33.8,191,84,1008.1,30,42735.24
2016-03-08,53,30.4,26.4,28.3,1.80,1.80,4.0,16.6,30.2,204,82,1008.5,98,34124.76
2016-03-09,53,30.9,27.3,28.7,1.40,1.40,3.0,19.2,38.2,217,83,1008.0,78,42792.44
2016-03-10,55,30.4,27.5,28.6,1.20,1.20,2.0,18.3,34.9,218,84,1008.3,91,40349.28
2016-03-11,63,29.7,26.8,28.0,13.00,13.00,11.0,21.7,39.6,220,85,1008.6,74,34448.23
2016-03-12,51,30.3,26.4,28.3,1.30,1.30,6.0,18.0,41.0,228,82,1009.5,94,42169.45
2016-03-13,63,29.3,25.5,27.6,15.10,15.10,12.0,14.5,29.9,214,85,1010.1,96,24192.03
2016-03-14,61,29.5,25.8,27.6,5.30,5.30,11.0,14.8,32.8,228,83,1011.4,100,20174.72
2016-03-15,51,30.9,26.6,28.5,0.30,0.30,1.0,15.6,34.2,212,82,1010.4,43,43093.80
2016-03-16,61,30.8,27.1,28.5,5.00,5.00,5.0,14.3,28.4,219,82,1010.5,70,41715.70
2016-03-17,63,30.8,26.3,28.4,11.60,11.60,6.0,17.4,37.8,227,84,1010.4,94,35226.49
2016-03-18,63,29.2,26.4,27.5,4.60,4.60,4.0,16.2,32.4,208,85,1010.3,100,24567.41
2016-03-19,63,29.8,27.0,28.1,6.50,6.50,6.0,15.3,33.8,214,84,1010.0,68,39669.18
2016-03-20,51,30.0,27.0,28.4,0.50,0.50,4.0,14.5,32.4,211,85,1010.4,37,43065.05
2016-03-21,63,28.2,27.0,27.5,6.60,6.60,4.0,14.2,24.1,196,86,1011.0,90,27701.23
2016-03-22,3,29.8,26.8,28.2,0.00,0.00,0.0,16.5,31.7,203,82,1010.3,55,43049.54
2016-03-23,53,30.7,27.4,28.7,0.50,0.50,1.0,20.3,38.9,223,84,1008.7,47,43041.51
2016-03-24,63,29.7,26.2,27.6,14.30,14.30,8.0,17.6,39.2,229,85,1009.2,93,22089.10
2016-03-25,63,30.2,26.6,28.2,4.20,4.20,2.0,14.3,33.5,230,84,1010.6,84,38693.31
2016-03-26,63,30.3,27.0,28.3,6.50,6.50,7.0,15.2,28.1,224,85,1010.9,66,43016.95
2016-03-27,55,29.9,27.1,28.2,1.50,1.50,3.0,15.8,31.7,209,86,1009.9,67,42535.51
2016-03-28,63,30.4,27.4,28.4,5.60,5.60,8.0,16.0,31.7,212,86,1008.7,79,38178.20
2016-03-29,53,30.4,27.6,28.8,1.60,1.60,7.0,17.8,34.9,220,85,1008.2,66,42992.80
2016-03-30,55,30.1,27.5,28.5,4.10,4.10,12.0,18.3,39.2,213,85,1009.2,94,35698.29
2016-03-31,53,29.8,27.4,28.2,3.20,3.20,9.0,17.2,34.2,219,86,1009.9,98,40193.29
2016-04-01,63,29.7,27.0,27.9,6.10,6.10,5.0,25.8,42.5,221,85,1009.1,98,39746.86
2016-04-02,53,29.7,26.5,27.8,1.60,1.60,3.0,15.3,33.5,225,85,1008.9,99,29465.78
2016-04-03,51,29.9,26.6,28.1,0.10,0.10,1.0,15.1,31.7,211,86,1008.9,81,42957.23
2016-04-04,53,30.4,27.0,28.4,1.10,1.10,3.0,18.5,37.4,219,86,1009.2,44,42581.24
2016-04-05,61,30.5,26.8,28.3,2.70,2.70,4.0,22.8,44.6,230,84,1008.7,96,42944.95
2016-04-06,63,30.1,26.8,28.0,5.90,5.90,8.0,19.1,41.4,230,83,1007.7,97,33888.24
2016-04-07,61,28.8,25.9,27.4,8.20,8.20,6.0,14.3,31.0,199,84,1009.4,90,37122.21
2016-04-08,63,29.7,26.5,27.8,3.80,3.80,8.0,17.8,29.9,216,85,1009.5,44,42373.44
2016-04-09,63,30.6,25.8,27.9,9.60,9.60,6.0,13.8,33.8,239,84,1010.1,98,42380.15
2016-04-10,53,29.8,26.0,27.6,2.00,2.00,4.0,17.3,31.3,199,86,1009.3,95,35945.82
2016-04-11,61,29.9,26.6,28.1,2.40,2.40,2.0,15.9,32.0,215,85,1009.2,79,40111.64
2016-04-12,51,29.9,27.1,28.1,1.30,1.30,5.0,14.5,31.3,203,86,1009.5,75,38361.59
2016-04-13,3,29.8,26.9,28.1,0.00,0.00,0.0,13.8,26.3,200,86,1007.8,70,42897.00
2016-04-14,51,30.4,26.9,28.4,0.30,0.30,1.0,19.5,36.4,224,85,1007.2,53,42891.75
2016-04-15,61,29.3,26.2,27.8,4.70,4.70,7.0,19.5,34.2,222,86,1008.8,99,15004.25
2016-04-16,51,30.0,27.0,28.2,0.30,0.30,1.0,16.8,35.3,216,85,1010.0,63,42882.14
2016-04-17,3,30.0,27.1,28.1,0.00,0.00,0.0,15.0,33.1,203,86,1010.4,54,42877.86
2016-04-18,51,30.3,27.0,28.5,0.20,0.20,1.0,15.4,34.2,206,83,1011.3,28,42873.98
2016-04-19,51,30.5,27.1,28.5,0.30,0.30,1.0,15.3,31.7,210,83,1010.1,34,42870.53
2016-04-20,53,30.6,27.6,28.9,0.50,0.50,1.0,15.9,32.8,215,81,1009.3,35,42867.55
2016-04-21,51,30.7,27.6,28.9,0.70,0.70,4.0,14.8,32.4,206,82,1009.4,20,42865.08
2016-04-22,51,30.7,27.5,28.9,0.80,0.80,5.0,16.2,34.9,212,82,1009.0,42,42863.15
2016-04-23,3,30.9,27.7,29.1,0.00,0.00,0.0,16.4,34.2,216,80,1008.1,51,42861.80
2016-04-24,53,31.1,27.7,28.9,2.40,2.40,8.0,18.4,42.5,222,83,1007.4,48,42482.76
2016-04-25,53,30.8,27.6,28.9,0.90,0.90,1.0,19.5,36.7,219,82,1007.1,79,42860.54
2016-04-26,61,29.8,27.1,28.1,7.70,7.70,15.0,18.4,34.9,216,85,1007.6,77,41303.99
